infer_style,model,checkpoint,score,precisions,brevity_penalty,length_ratio,translation_length,reference_length
gen,mul-eng,390000,0.47783617910203113,0.7436059506200191 0.5347438786015906 0.41544662955659867 0.3282075521243632,0.9902410069225938,0.9902883175881473,153463,154968
gen,mul-eng,263000,0.475732866011391,0.7410430868501847 0.5315945827221895 0.4123181909180325 0.32562475125159723,0.9920182865586311,0.9920499716070414,153736,154968
gen,mul-eng,148000,0.4596160688044847,0.7267339430525689 0.5143780147151441 0.39437765602956576 0.3072818058878602,0.9962502791661612,0.9962572918279903,154388,154968
gen,mul-eng,235000,0.4700795435544142,0.7376544819314804 0.5268413550163817 0.4072551432786055 0.32126230834708225,0.9899347123659262,0.989985029167312,153416,154968
gen,mul-eng,38000,0.37529788912454876,0.659717811014225 0.427844723956959 0.30844244641208846 0.22786937320039757,1.0,1.005710856434877,155853,154968
gen,mul-eng,259000,0.47584540442985507,0.7412658425605875 0.5318936480968136 0.41287073502247934 0.32619911495144815,0.9912699972614273,0.9913078829177636,153621,154968
gen,mul-eng,499000,0.4790136214880023,0.7438382863884959 0.5354525234733024 0.4168892613348697 0.33025392020851724,0.9898760496196883,0.9899269526611946,153407,154968
gen,mul-eng,418000,0.46359920274992517,0.7364041663120544 0.5231166181632714 0.4027655838454785 0.3155293569826017,0.9855779091955805,0.9856809147695008,152749,154968
gen,mul-eng,376000,0.4733471647799334,0.7417607901802338 0.5316488844329388 0.41181826140243366 0.3247592832811297,0.9877357924179966,0.9878103866604718,153079,154968
gen,mul-eng,102000,0.4469360904027941,0.7159262617104866 0.49961057473291304 0.37964756501019936 0.29383340530092733,1.0,1.0035813845439059,155523,154968
gen,mul-eng,322000,0.4703064184520835,0.7363043138480775 0.5270079849694692 0.40758306234361785 0.32096122566766355,0.9908207570880487,0.990862629704197,153552,154968
gen,mul-eng,143000,0.4611482899816812,0.7275533181488767 0.5150644987011449 0.39542763300056183 0.30855671066706825,0.9972602048747244,0.9972639512673585,154544,154968
gen,mul-eng,545000,0.48296708454955983,0.7462917201854303 0.5398811479081435 0.4212566798225699 0.3341814205811851,0.9896544040547723,0.9897075525269733,153373,154968
gen,mul-eng,219000,0.46648959580491284,0.7357803543512246 0.5234348782579514 0.40329289881487035 0.3166077070845974,0.9906123459216007,0.990656135460224,153520,154968
gen,mul-eng,274000,0.4763213045242157,0.7426835390222117 0.5328749944013974 0.41381899456948784 0.3275412593293388,0.9897456757643672,0.9897978937587115,153387,154968
gen,mul-eng,470000,0.4770109071249375,0.7462399853139793 0.5367653135588764 0.4173491559418352 0.3301897800927154,0.9841170998332868,0.9842419080068143,152526,154968
gen,mul-eng,99000,0.4457502178977638,0.7159913146008776 0.498549102210962 0.3783024219193152 0.29235561698660095,1.0,1.0015164421041765,155203,154968
gen,mul-eng,511000,0.47409343769245604,0.7441084285208451 0.5339454918433135 0.41432555847858027 0.32735973177149646,0.9839859828170386,0.9841128491043312,152506,154968
gen,mul-eng,110000,0.451709244903009,0.7205242707185524 0.5044047671660701 0.38424576875800476 0.2981254320172497,1.0,1.0014131949821898,155187,154968
gen,mul-eng,188000,0.47156911023803333,0.735989787189922 0.5252833769487957 0.40628058233088243 0.32020612117426606,0.9957838166079193,0.9957926797790512,154316,154968
gen,mul-eng,199000,0.47217247139886276,0.7397618753132791 0.5282952784070586 0.40872020075282306 0.32231881626275444,0.9912439598137694,0.9912820711372671,153617,154968
gen,mul-eng,405000,0.475567168435944,0.7441020844642986 0.534128030689004 0.4144540703588089 0.3278456401369458,0.9865200959777696,0.986610138867379,152893,154968
gen,mul-eng,372000,0.4729327568461006,0.7427337281979123 0.5320536852365599 0.4122391308163516 0.32506135228907507,0.985878980682161,0.985977750245212,152795,154968
gen,mul-eng,340000,0.471170223844383,0.7423937220731331 0.5314102660510445 0.41154300005283645 0.32465559910354863,0.9833367043996535,0.98347400753704,152407,154968
gen,mul-eng,353000,0.4716299511711161,0.74303025528926 0.5319685205248585 0.41211405611165935 0.32546051722488545,0.9828773683283638,0.9830223013783491,152337,154968
gen,mul-eng,184000,0.4717144710609979,0.7365656932413507 0.52571454004614 0.40661102588769577 0.3205280486788364,0.995239336309007,0.9952506323886222,154232,154968
gen,mul-eng,286000,0.47325776505732636,0.7396916621054552 0.5299717254910737 0.4108219405159703 0.32390165001943055,0.9902735859838492,0.990320582313768,153468,154968
gen,mul-eng,46000,0.39020807132579305,0.6702422654994205 0.44309787458127936 0.323353395509028 0.2414215811463771,1.0,1.007633834081875,156151,154968
gen,mul-eng,201000,0.47213892638373983,0.7398572526341838 0.5284903789522339 0.4088519645363485 0.32246251350982674,0.9908598293913126,0.990901347374942,153558,154968
gen,mul-eng,33000,0.35800398271445877,0.6463713453668424 0.41033024847405714 0.29148476279165136 0.21248092423978615,1.0,1.0060012389654638,155898,154968
gen,mul-eng,41000,0.3820742443719281,0.6648035730328427 0.4350372775989854 0.3152369961960935 0.23374054563715743,1.0,1.005588250477518,155834,154968
gen,mul-eng,60000,0.4194048128974517,0.6984880677843133 0.47397867310870195 0.3532456740216234 0.2686865323788913,0.9961466395480326,0.9961540447060038,154372,154968
gen,mul-eng,469000,0.477043540687444,0.7462956649445334 0.5368109452362527 0.41735649879041126 0.3302392192224049,0.9841039888929342,0.984229002116566,152524,154968
gen,mul-eng,305000,0.4668914942986922,0.7367757528251355 0.5251935809673437 0.40523980007177807 0.318278640121478,0.9878076427634563,0.9878813690568375,153090,154968
gen,mul-eng,145000,0.46032260661938235,0.7274263953473311 0.5148576466317482 0.3949739089799839 0.3079835253983442,0.9963668609470187,0.996373444840225,154406,154968
gen,mul-eng,432000,0.4756514048135547,0.7429295171441256 0.533402618376487 0.414111019751229 0.32689227916385705,0.988343093766742,0.9884105105570182,153172,154968
gen,mul-eng,333000,0.4732780677725943,0.7432585631811063 0.5327761758875473 0.41317075743723186 0.3262846603917578,0.984608637999858,0.984725878891126,152601,154968
gen,mul-eng,100000,0.44680932009477187,0.7168269881256886 0.49956548636069054 0.37937435544860776 0.2933689519664167,1.0,1.0015551597749213,155209,154968
gen,mul-eng,191000,0.4721698083539594,0.7373120575199704 0.5267007232064628 0.40760407447897684 0.3211368117937964,0.9944025952922257,0.9944182024676063,154103,154968
gen,mul-eng,40000,0.3804867561607996,0.6638610177320434 0.43340832973008625 0.31353448349526175 0.23232633660120675,1.0,1.0058592741727324,155876,154968
gen,mul-eng,230000,0.4666926608510358,0.736430164755606 0.5239258213648211 0.40387353781373125 0.3178136374155814,0.9892957567957097,0.9893526405451448,153318,154968
gen,mul-eng,39000,0.37750747254339345,0.6612024659395307 0.43024864405911245 0.310630818195005 0.22982840079356964,1.0,1.0069562748438388,156046,154968
gen,mul-eng,90000,0.4404527768659926,0.7166266596410427 0.49655988920162625 0.37612514581193307 0.29044895564913165,0.9919337251674807,0.9919660833204275,153723,154968
gen,mul-eng,136000,0.45711917195084434,0.7232868401179865 0.5097337426572601 0.3902691154681093 0.30373304922577243,0.9997741214139279,0.9997741469206546,154933,154968
gen,mul-eng,357000,0.47083849566431607,0.7417838528862228 0.530703929081211 0.41085973646711116 0.323871953159804,0.9841760969714999,0.9842999845129317,152535,154968
gen,mul-eng,529000,0.4731028130216805,0.7435344120791547 0.5327054331158484 0.4134862514523114 0.3266917891831644,0.9836909076690029,0.9838224665737443,152461,154968
gen,mul-eng,378000,0.47430544367413235,0.7417056044271582 0.531974202419831 0.41243323104898283 0.325380614458085,0.9887608099524421,0.9888234990449641,153236,154968
gen,mul-eng,75000,0.4349858546417437,0.7097442269856062 0.4890700067363995 0.36867451129574713 0.2830813983689159,0.997053123500596,0.9970574570233854,154512,154968
gen,mul-eng,391000,0.47847163042618907,0.7437522801897117 0.5350224880846716 0.415998674191213 0.32899682899682897,0.9904560093046564,0.9905012647772443,153496,154968
gen,mul-eng,465000,0.47845235895435734,0.7468914481230705 0.5380056783187369 0.41865557451149377 0.3317709934996766,0.9843596217190907,0.984480666976408,152563,154968
gen,mul-eng,429000,0.4736759249853303,0.7424478213108752 0.5322258091093618 0.4126850561413658 0.32555609539702995,0.9868012737428753,0.9868876155077178,152936,154968
gen,mul-eng,402000,0.47764241038854466,0.7450431964031315 0.5356931667627267 0.4163856603575276 0.32954149738827626,0.9873633953071347,0.987442568788395,153022,154968
gen,mul-eng,338000,0.47150691004678263,0.7423173274923599 0.5313502829529314 0.4116264948916286 0.3249034257333277,0.9838548488822914,0.9839837902018481,152486,154968
gen,mul-eng,281000,0.4755429601900755,0.7418650858278232 0.5320331145584726 0.41284363661735973 0.3260365155857927,0.9905146383731107,0.9905593412833618,153505,154968
gen,mul-eng,243000,0.4735397259060574,0.7360143482427287 0.5268665891467127 0.4081404905056447 0.3220497572437024,0.9966129335759684,0.996618656754943,154444,154968
gen,mul-eng,363000,0.47060944831740437,0.7427190514601245 0.53099307089928 0.41066368644291523 0.3232266417625334,0.9838614059808756,0.9839902431469723,152487,154968
gen,mul-eng,407000,0.4733660103503979,0.7425585213188308 0.5319627176551682 0.41223562835396865 0.3255420770108627,0.9865200959777696,0.986610138867379,152893,154968
gen,mul-eng,192000,0.4720935515901645,0.7368236781534672 0.5262295081967213 0.4071204478879587 0.32070557101032515,0.9952587871163167,0.9952699912239946,154235,154968
gen,mul-eng,183000,0.4708809005553244,0.7360924726582 0.524995178971415 0.4057035406665396 0.3194645554455961,0.9953625183962559,0.9953732383459811,154251,154968
gen,mul-eng,150000,0.45903241136200273,0.7260709613067865 0.5137327830835229 0.393699424466658 0.3068673545810102,0.9962891412643611,0.9962960094987352,154394,154968
gen,mul-eng,422000,0.4660742550939521,0.7381482451545311 0.5252785175738025 0.40541489931589253 0.3183892105903899,0.9853880573326228,0.9854937793609003,152720,154968
gen,mul-eng,569000,0.48574311235339135,0.7494577148233327 0.5429503633139017 0.42491265859360633 0.3384704641350211,0.9875855433984806,0.9876619689226163,153056,154968
gen,mul-eng,229000,0.46657404972158556,0.7369976899283486 0.5241710694455861 0.40396702595438533 0.3176606832657788,0.9887999620021217,0.9888622167157091,153242,154968
gen,mul-eng,481000,0.47728844701083056,0.7465523569818049 0.5368363338665946 0.4173357134691652 0.3304174486539216,0.9843923905070796,0.9845129317020288,152568,154968
gen,mul-eng,295000,0.4705779482327309,0.7382499592634838 0.5277985074626865 0.4080872084904343 0.32104992171820657,0.9899933717056841,0.9900431056734293,153425,154968
gen,mul-eng,477000,0.4757794072761701,0.7458843891981197 0.535708919341267 0.4158603096410978 0.3287402410047522,0.9841367659266336,0.9842612668421867,152529,154968
gen,mul-eng,273000,0.47640149666464815,0.742710567314399 0.5330268244988132 0.41386022800677386 0.32745139253809774,0.9898760496196883,0.9899269526611946,153407,154968
gen,mul-eng,567000,0.48583947311227105,0.7490873230974197 0.5428359861177597 0.42492474096891625 0.3383861276550888,0.9880101026674811,0.9880814103556863,153121,154968
gen,mul-eng,256000,0.4760887736590213,0.7409792138192981 0.5317462089912232 0.41268155987015587 0.3260767128451607,0.9921483671566068,0.9921790305095245,153756,154968
gen,mul-eng,262000,0.47546874279483264,0.7409537440634962 0.5314070819525636 0.4120981011831692 0.3254515358504798,0.991849156682788,0.9918821950338135,153710,154968
gen,mul-eng,492000,0.47978560779330093,0.7447184591402127 0.5365294416395303 0.4178897159031345 0.33132054829106133,0.9892892347583104,0.9893461876000207,153317,154968
gen,mul-eng,287000,0.47334951355722343,0.7400269902013834 0.5303141142396465 0.41112275187707353 0.3242336963377202,0.9897587139069984,0.9898107996489598,153389,154968
gen,mul-eng,411000,0.46971774041662323,0.7398884011800954 0.5284838583975301 0.4087265392036485 0.3217879338773094,0.9863631256281029,0.9864552681843993,152869,154968
gen,mul-eng,583000,0.48544926135778516,0.7477844655002641 0.5421806397658373 0.4240349344978166 0.3369719531816891,0.9894979190840619,0.9895526818439936,153349,154968
gen,mul-eng,538000,0.4806245489074565,0.7455561430651025 0.5377381059178852 0.41938079412279167 0.33245902330088906,0.9884540664526816,0.9885202106241289,153189,154968
gen,mul-eng,585000,0.4857437351655113,0.7476466753585398 0.5424220936741929 0.4241342284222748 0.33716970423156967,0.98983042068406,0.9898817820453255,153400,154968
gen,mul-eng,133000,0.458223414567525,0.7240595060917074 0.5105091835682618 0.3911414379264708 0.3049281102378448,1.0,1.0015680656651695,155211,154968
gen,mul-eng,144000,0.4607391883471077,0.7277019325423553 0.5152426601868384 0.39541705968379787 0.3083899283418789,0.9963798136423719,0.9963863507304734,154408,154968
gen,mul-eng,420000,0.46466448027454704,0.7374812505321902 0.5242033531963436 0.4040870833406547 0.31693392929014763,0.9850671924268529,0.9851775850498168,152671,154968
gen,mul-eng,401000,0.47758237697277384,0.7449784112509716 0.5354919798898731 0.4160451680672269 0.32921376750463976,0.9878011111245837,0.9878749161117134,153089,154968
gen,mul-eng,336000,0.4724123666565011,0.7416228807736853 0.531251405526154 0.4116759374616154 0.32477529872052446,0.9860883690242958,0.9861842444891848,152827,154968
gen,mul-eng,215000,0.46717170007610553,0.7353102011587788 0.5235458508775198 0.4038654246651737 0.3173962287895631,0.9911983926632868,0.991236900521398,153610,154968
gen,mul-eng,375000,0.47309701208329497,0.7419118704330663 0.5317157893948808 0.41179820066051703 0.3246432491767289,0.9872326971936342,0.9873135098859119,153002,154968
gen,mul-eng,221000,0.4659714542223472,0.7375852218873993 0.5247682654726785 0.40422661082587136 0.31737519397848557,0.9871085183636551,0.987190903928553,152983,154968
gen,mul-eng,318000,0.470392773656016,0.737990610573878 0.5281844966573441 0.4086542667669857 0.3222998535192269,0.9882059930545256,0.9882749987094109,153151,154968
gen,mul-eng,161000,0.461279161859382,0.7287030428858755 0.5166994543632382 0.39672626018164314 0.30975675901201605,0.9945777847719146,0.9945924319859584,154130,154968
gen,mul-eng,518000,0.46864765830750427,0.7428340283350215 0.5302270516465203 0.4099514970536006 0.3226841830260506,0.9809130102503625,0.9810928707862269,152038,154968
gen,mul-eng,512000,0.4734396741387268,0.7444299336514041 0.5337791082495938 0.4140035938270735 0.3268946758890341,0.983139871482066,0.9832804191833152,152377,154968
gen,mul-eng,503000,0.47761001478038867,0.7455313914841276 0.5361830024209445 0.4169568840738629 0.33003827204871755,0.9861995889994294,0.9862939445562955,152844,154968
gen,mul-eng,43000,0.38504686196378624,0.6661819812317843 0.43786670568439534 0.31822523152490917 0.23680176589613097,1.0,1.0074015280574053,156115,154968
gen,mul-eng,555000,0.48295773115922375,0.7471531398664831 0.5404217794849567 0.4216889588250721 0.33427386241603674,0.9887803861667422,0.9888428578803365,153239,154968
gen,mul-eng,558000,0.4845447431013448,0.7476078349520262 0.5414226816443595 0.42310246016214703 0.33607204098593474,0.9892631461878942,0.989320375819524,153313,154968
gen,mul-eng,242000,0.47327244595549434,0.7348146327899172 0.5259144763116246 0.40735814837205286 0.3214189371459401,0.997874725855469,0.9978769810541531,154639,154968
gen,mul-eng,27000,0.3301605096637471,0.6250844347017065 0.3813790445160399 0.26454995087909483 0.18840711911132732,1.0,1.0126348665530949,156926,154968
gen,mul-eng,358000,0.47058500819966426,0.7409522562053834 0.530161707875286 0.41018613680484184 0.3230650302330753,0.985191621471443,0.9853001910071757,152690,154968
gen,mul-eng,450000,0.47973160268849724,0.7458760530268399 0.5375939568452938 0.41835475713373177 0.3312673918542879,0.9880688737648949,0.9881394868618038,153130,154968
gen,mul-eng,159000,0.4607640644711203,0.7280610722671198 0.5159736703450016 0.39608424593987634 0.3091951626355296,0.9948891573820925,0.9949021733519178,154178,154968
gen,mul-eng,138000,0.45873443462556357,0.7270206355891023 0.5132078268603617 0.39338158897277825 0.3066219858672689,0.9959717234267783,0.9959798151876517,154345,154968
gen,mul-eng,457000,0.48000994379016887,0.7471407260069617 0.5386887138241974 0.4194601138726346 0.33250861722599334,0.986147251707132,0.9862423209953023,152836,154968
